id|creationDate|locationIP|browserUsed|content|length|creator|place|replyOfPost|replyOfComment
128849025387|2012-08-27T14:36:15.834+0000|31.131.32.253|Internet Explorer|roflol|6|2199023255633|106|128849025261|
128849025388|2012-08-27T19:04:38.660+0000|41.217.198.69|Firefox|thx|3|5497558138908|84|128849025261|
128849025389|2012-08-27T23:29:30.807+0000|61.5.140.222|Internet Explorer|thx|3|8796093022253|54|128849025261|
128849025390|2012-08-28T01:21:51.565+0000|193.46.84.110|Safari|no way!|7|2199023255593|23|128849025261|
128849025391|2012-08-28T04:06:11.134+0000|46.28.172.120|Firefox|LOL|3|6597069766675|77|128849025261|
128849025392|2012-08-27T16:57:08.292+0000|62.65.114.29|Firefox|About Arnaud Clément, is a professional t. About George Frideric Handel, lived in .|83|8796093022217|101|128849025261|
128849025393|2012-08-28T02:38:32.496+0000|41.223.3.115|Chrome|duh|3|4398046511186|2||128849025392
128849025394|2012-08-28T10:02:08.277+0000|41.192.72.39|Firefox|About Wayne Gretzky, resigned as co. About Leander Paes, Washington Kast. About Serena Williams, Grand Slam d. About Saint Lucia, Faroe Islands.|144|7696581394461|97|128849025261|
128849025395|2012-08-27T19:12:53.420+0000|31.12.120.15|Internet Explorer|About Leander Paes, from. About Yevgeny Kafelnikov. About Andre Agassi, wo.|75|2199023255633|107|128849025261|
128849025396|2012-08-28T02:31:32.577+0000|196.1.100.181|Internet Explorer|About Serena Williams, player,. About Guatemala, de la Ermita . About Switzerland, i. About .|93|3298534883350|96|128849025261|
128849025397|2012-08-27T19:49:21.706+0000|196.44.250.254|Firefox|yes|3|5497558138908|39||128849025395
128849025398|2012-08-27T22:16:17.524+0000|186.115.104.207|Internet Explorer|good|4|13194139533342|70||128849025395
128849025399|2012-08-28T07:57:23.387+0000|101.2.176.140|Internet Explorer|roflol|6|3298534883331|100||128849025395
128849025400|2012-08-28T03:08:12.110+0000|41.197.206.26|Internet Explorer|thanks|6|7696581394433|39||128849025392
128849025401|2012-08-27T16:54:07.452+0000|31.22.41.136|Internet Explorer|About Lleyton Hewitt. About Leander Paes, . About Will Smith, on. About Jack Nic.|81|13194139533342|107|128849025261|
128849025402|2012-08-27T21:43:53.015+0000|186.6.168.0|Internet Explorer|About Lleyton . About Leander . About Will Smi. About Jack Nic. About Hong Kon. About Mor.|90|2199023255633|11||128849025401
128849025403|2012-08-27T19:41:25.948+0000|31.3.252.211|Safari|thx|3|2199023255593|107||128849025392
128849025404|2012-09-30T13:15:28.089+0000|31.222.60.211|Firefox|About Yoko Ono, and is known for her philanthropic contributions to the art.|76|15393162788888|107|128849025262|
128849025405|2012-10-01T11:29:21.344+0000|192.159.116.211|Safari|good|4|2199023255593|49||128849025404
128849025406|2012-09-30T16:50:41.217+0000|27.112.19.225|Firefox|no|2|12094627905567|1||128849025404
128849025407|2012-10-01T06:50:12.790+0000|193.194.73.185|Firefox|About Yoko Ono, brought feminism to the for. About Kalimba de Luna – 16 Happy Songs, a.|87|14293651161168|60||128849025404
128849025408|2012-10-01T06:50:23.071+0000|196.216.243.177|Internet Explorer|cool|4|13194139533342|83||128849025407
128849025409|2012-09-30T12:50:36.229+0000|41.190.231.209|Internet Explorer|About Arantxa Sánchez Vicario, December 18, 1971 in Barcelona, Spain) is a Spanis.|82|8796093022253|90|128849025262|
128849025410|2012-09-30T14:07:59.297+0000|204.79.253.127|Internet Explorer|About Mary J. Blige, awarded her its Voice of Music Award. ASCAP official Jeanie Weem.|86|6597069766664|89||128849025404
128849025411|2012-10-02T03:43:25.720+0000|46.35.251.83|Firefox|yes|3|15393162788888|106||128849025407
128849025412|2012-09-30T17:46:17.553+0000|31.28.100.184|Opera|About Yoko Ono, her music which prefi. About Cruising with Ruben & the Jet.|75|5497558138940|56||128849025404
128849025413|2012-10-01T03:23:58.893+0000|41.208.96.112|Safari|About Max Mirnyi, 1998 and 2007 U.S. . About Arantxa Sánchez Vicario, form.|75|2199023255593|22||128849025409
128849025414|2012-09-30T19:50:12.017+0000|117.55.207.192|Internet Explorer|ok|2|6597069766664|59||128849025404
128849025415|2012-09-30T19:19:00.766+0000|193.194.2.123|Firefox|cool|4|12094627905567|87||128849025409
128849025416|2012-09-30T18:53:15.891+0000|193.34.198.28|Safari|no way!|7|2199023255593|18|128849025262|
128849025417|2012-10-01T09:51:09.977+0000|196.41.63.70|Firefox|I see|5|6597069766675|102||128849025410
128849025418|2012-09-30T20:28:48.465+0000|31.15.20.214|Internet Explorer|right|5|13194139533342|56||128849025409
128849025419|2012-09-30T13:55:44.546+0000|46.255.208.15|Opera|About Heavy Mental, to the condition of Black people in the United States to.|77|5497558138940|23||128849025404
128849025420|2012-10-01T07:09:24.692+0000|101.78.11.38|Safari|About Yoko Ono, John Lennon. Ono broug. About Argentina, has won the Copa Am.|77|2199023255593|19||128849025407
128849025421|2012-10-01T14:10:33.294+0000|1.1.4.92|Chrome|no|2|9895604650036|1||128849025407
128849025422|2012-09-30T18:34:18.354+0000|200.0.139.90|Firefox|no|2|6597069766675|108||128849025404
34359744911|2010-12-03T13:12:29.397+0000|202.179.12.50|Internet Explorer|About John McEnroe,. About David Beckham. About Isle of Man, . About Ai Sugiy.|78|3298534883350|27|34359744751|
34359744912|2010-12-04T10:53:45.183+0000|41.215.156.86|Safari|About Hans Chri. About John McEn. About Isle of M. About Miley Cyr. About Ai S.|79|2199023255593|44||34359744911
34359744913|2010-12-04T11:23:16.579+0000|78.156.8.103|Internet Explorer|About Rod Stewart, . About Al Gore, Cart. About Gwen Stefani,. About Isle of.|77|1099511627782|32||34359744912
34359744914|2010-12-04T11:33:40.950+0000|41.222.172.244|Internet Explorer|great|5|3298534883350|74||34359744912
34359744915|2010-12-04T12:30:09.742+0000|77.244.149.63|Internet Explorer|About James . About Rod St. About Al Gor. About Gwen S. About Isle o. Abou.|75|3298534883331|46||34359744913
34359744916|2010-12-04T15:37:09.144+0000|95.86.61.251|Internet Explorer|About Jame. About Mich. About Al G. About Leon. About Isle. About Crim. Ab.|75|3298534883331|38||34359744915
34359744917|2010-12-05T00:29:18.356+0000|46.148.35.145|Internet Explorer|About Mi. About Al. About Bi. About Le. About Is. About Cr. About In. About Co. About M.|88|2199023255633|80||34359744916
34359744918|2010-12-03T16:32:00.245+0000|195.234.121.181|Internet Explorer|duh|3|1099511627782|68|34359744751|
34359744919|2010-12-05T07:58:04.350+0000|81.25.41.107|Firefox|thanks|6|1099511627782|63||34359744917
34359744920|2010-12-05T00:41:17.291+0000|148.244.154.247|Safari|About Av. About Ja. About Jo. About Mi. About Li. About Is. About Cr. About Pa. .|81|2199023255593|53||34359744916
34359744921|2010-12-05T09:24:35.023+0000|50.93.26.115|Internet Explorer|cool|4|2199023255633|66||34359744920
34359744922|2010-12-05T00:48:53.917+0000|91.213.106.123|Internet Explorer|thx|3|3298534883350|20||34359744920
34359744923|2010-12-04T11:36:20.298+0000|46.28.82.222|Internet Explorer|roflol|6|1099511627782|50||34359744911
34359744924|2010-12-04T23:52:22.070+0000|109.74.154.18|Internet Explorer|About Shakir. About Albert. About Michae. About Englan. About Isle o. About Kenya. About .|90|1099511627782|42||34359744916
34359744925|2010-12-05T04:54:56.529+0000|196.216.158.219|Internet Explorer|About Shi. About Mil. About Al . About Isl. About Gen. About Cri. About Lic. .|78|1099511627782|104||34359744917
34359744926|2010-12-05T08:13:28.361+0000|91.198.5.13|Internet Explorer|LOL|3|2199023255633|17||34359744924
34359744927|2010-12-05T10:07:50.234+0000|196.44.140.186|Internet Explorer|About Hans Christia. About Elizabeth Tay. About James Monroe,. About Russia,.|77|3298534883331|28||34359744912
60129548704|2011-05-17T11:05:03.313+0000|184.95.0.148|Internet Explorer|About Lil Wayne, Ch. About Rudy Giuliani. About Venus William. About Slovenia,.|79|3298534883331|36|60129548528|
60129548705|2011-05-18T05:09:38.017+0000|41.188.95.12|Firefox|roflol|6|6597069766675|25|60129548528|
60129548706|2011-05-17T13:17:44.913+0000|31.3.252.156|Chrome|cool|4|4398046511186|107|60129548528|
60129548707|2011-05-17T07:19:07.994+0000|197.128.233.82|Safari|great|5|2199023255593|87|60129548528|
60129548708|2011-05-17T06:27:37.945+0000|41.191.106.154|Internet Explorer|ok|2|3298534883331|21|60129548528|
60129548709|2011-05-17T19:51:21.871+0000|190.22.33.43|Internet Explorer|About Lleyton Hew. About Chiang Kai-. About Rudy Giulia. About Venus Willi. About Pow.|86|6597069766664|69|60129548528|
60129548710|2011-05-17T09:27:29.786+0000|78.111.105.34|Opera|About Lleyton Hewitt, male ev. About Gustav Mahler, the high. About Timbaland, Shock Val.|89|5497558138940|105|60129548528|
60129548711|2011-05-18T02:50:35.075+0000|109.69.45.223|Internet Explorer|thanks|6|6597069766664|38|60129548528|
60129548712|2011-05-17T12:35:32.590+0000|159.16.142.126|Firefox|thanks|6|7696581394461|53|60129548528|
60129548713|2011-05-17T06:25:32.324+0000|46.174.128.180|Firefox|good|4|7696581394461|89|60129548528|
60129548714|2011-05-17T17:43:03.965+0000|192.153.155.233|Internet Explorer|thanks|6|6597069766664|49||60129548704
60129548715|2011-05-18T00:33:28.166+0000|119.59.83.13|Chrome|good|4|4398046511186|59||60129548709
60129548716|2011-05-18T18:40:57.945+0000|41.190.238.103|Firefox|fine|4|6597069766675|84||60129548709
60129548717|2011-05-17T06:44:13.917+0000|62.201.0.35|Safari|About Lleyton Hewitt, ever. About Isaac Newton, integr. About Rudy Giuliani, After. About Venus Williams, She . About Spike Lee, won n.|135|2199023255593|99|60129548528|
60129548718|2011-05-18T04:38:41.879+0000|1.21.160.240|Internet Explorer|About Chia. About Bert. About Bara. About Rudy. About Venu. About Bulg. Ab.|75|6597069766664|52||60129548709
60129548719|2011-05-17T20:01:14.220+0000|110.173.161.230|Internet Explorer|no way!|7|3298534883350|29||60129548709
60129548720|2011-05-17T10:56:44.604+0000|41.208.84.187|Internet Explorer|yes|3|1099511627782|22||60129548710
51539614129|2011-03-28T22:05:41.600+0000|95.65.18.44|Internet Explorer|About Lleyton Hewitt, at the age of 20. About James Blake, two titles for th.|77|3298534883350|86|51539613937|
51539614130|2011-03-28T02:51:22.346+0000|80.64.139.105|Internet Explorer|fine|4|3298534883350|3|51539613937|
51539614131|2011-03-28T04:03:14.310+0000|196.20.88.228|Firefox|yes|3|6597069766675|60|51539613937|
51539614132|2011-03-28T13:48:08.243+0000|196.216.169.115|Internet Explorer|ok|2|3298534883331|26|51539613937|
51539614133|2011-03-29T00:36:46.929+0000|116.68.132.131|Internet Explorer|yes|3|3298534883331|58||51539614129
51539614134|2011-03-28T06:40:55.447+0000|200.119.204.166|Internet Explorer|About Montenegro, country. Montenegro is a member of the UN, the World Trade Organiz.|85|3298534883331|5|51539613937|
51539614135|2011-03-27T23:49:34.195+0000|190.211.252.64|Chrome|roflol|6|4398046511186|34|51539613937|
51539614136|2011-03-28T22:53:48.847+0000|89.186.118.224|Internet Explorer|thanks|6|3298534883350|79||51539614129
51539614137|2011-03-28T14:46:38.527+0000|190.4.224.116|Internet Explorer|great|5|2199023255633|69||51539614134
51539614138|2011-03-28T09:25:39.290+0000|1.2.15.31|Safari|ok|2|2199023255593|1|51539613937|
51539614139|2011-03-29T02:38:09.862+0000|27.112.96.250|Chrome|great|5|4398046511186|62||51539614129
51539614140|2011-03-28T11:54:12.065+0000|31.130.218.37|Internet Explorer|About David Cameron, the Liberal Democrats. The 43-year-old Cameron became .|76|3298534883331|92|51539613937|
51539614141|2011-03-28T11:57:04.261+0000|113.21.82.57|Firefox|About The Soul Cages, Released in 1991, it became his second No. 1 album in the.|80|5497558138908|94||51539614140
51539614142|2011-03-28T17:10:49.792+0000|41.74.38.127|Opera|I see|5|5497558138940|8||51539614141
51539614143|2011-03-28T04:58:55.179+0000|31.25.188.249|Internet Explorer|About Lleyton Hewitt, the youngest ma. About Saint Lucia, They signed a tre.|76|2199023255633|107|51539613937|
51539614144|2011-03-29T08:04:18.683+0000|41.222.89.211|Opera|good|4|5497558138940|102||51539614140
51539614145|2011-03-29T16:07:23.285+0000|177.35.2.158|Opera|ok|2|5497558138940|49||51539614129
51539614146|2011-03-28T15:18:12.658+0000|46.18.184.131|Safari|About James Brown, for the James Brown . About The Soul Cages, Cages. The last .|80|2199023255593|50||51539614141
51539614147|2011-03-29T05:38:22.879+0000|2.94.77.51|Firefox|About Phil Collins, lead singer. His solo c. About The Soul Cages, Mad About You, Why S.|88|5497558138908|56||51539614141
51539614148|2011-03-28T11:58:39.167+0000|175.106.56.125|Internet Explorer|About David Cameron, was promoted to the. About Nicole Kidman, early 1990s, she .|81|2199023255633|59||51539614140
103079221701|2012-03-03T05:27:37.176+0000|117.104.225.179|Chrome|About Lleyton. About Todd Wo. About John Mc. About Juan Ca. About Bill Cl. About .|82|10995116277851|59|103079221490|
103079221702|2012-03-02T21:55:02.097+0000|31.12.9.51|Firefox|great|5|12094627905567|81|103079221490|
34359744967|2010-11-23T02:18:03.609+0000|190.65.214.65|Internet Explorer|good|4|3298534883331|70|34359744755|
34359744968|2010-11-22T17:21:52.542+0000|27.116.52.87|Internet Explorer|yes|3|3298534883331|0|34359744755|
34359744969|2010-11-22T20:00:46.832+0000|196.45.163.244|Internet Explorer|yes|3|1099511627782|2|34359744755|
34359744970|2010-11-22T13:27:58.488+0000|168.176.188.23|Safari|ok|2|2199023255593|70|34359744755|
34359744971|2010-11-22T17:56:07.189+0000|31.3.219.91|Safari|About Lleyton Hewitt, 2000 US. About Barack Obama, Chicago a. About Tom Cruise, same mov.|89|2199023255593|107|34359744755|
34359744972|2010-11-23T06:04:37.291+0000|109.200.166.38|Internet Explorer|About Lleyton Hewit. About Martina Navra. About Roger Ebert, . About Norway, W.|79|3298534883350|109|34359744755|
34359744973|2010-11-23T02:36:01.425+0000|41.190.75.15|Safari|good|4|2199023255593|73|34359744755|
34359744974|2010-11-23T10:00:40.586+0000|42.62.237.178|Safari|LOL|3|2199023255593|62||34359744972
34359744975|2010-11-23T06:41:58.193+0000|91.208.57.247|Internet Explorer|fine|4|1099511627782|78|34359744755|
34359744976|2010-11-23T20:46:58.317+0000|93.184.226.129|Internet Explorer|fine|4|1099511627782|4||34359744972
34359744977|2010-11-22T20:08:32.405+0000|41.92.115.61|Internet Explorer|good|4|2199023255633|87||34359744971
34359744978|2010-11-22T19:00:50.600+0000|119.40.102.49|Internet Explorer|roflol|6|3298534883331|27||34359744971
34359744979|2010-11-22T15:04:01.814+0000|199.103.115.46|Internet Explorer|About Lleyton He. About Fidel Cast. About Martina Na. About James Blak. About Alban.|84|1099511627782|107|34359744755|
34359744980|2010-11-23T13:18:52.142+0000|77.238.206.8|Safari|fine|4|2199023255593|6|34359744755|
34359744981|2010-11-23T02:16:46.732+0000|80.77.115.111|Internet Explorer|About In a Big Country, in Canada, hitting #3 on the RP. About Saint Lucia, and conducts generally fair public.|111|3298534883331|79||34359744971
77309417942|2011-09-26T23:05:28.638+0000|103.22.233.107|Firefox|thx|3|7696581394461|51|77309417716|
77309417943|2011-09-27T05:38:23.078+0000|41.208.106.124|Internet Explorer|cool|4|3298534883350|22|77309417716|
77309417944|2011-09-26T20:59:54.255+0000|113.59.221.213|Internet Explorer|About John McEnroe, directed toward an umpire during a match at Wimbledon in 1.|79|3298534883350|100|77309417716|
77309417945|2011-09-27T05:14:44.395+0000|82.144.176.133|Firefox|About Steven Spielberg, covered many themes and genres. Spielberg's early scien.|80|7696581394461|79|77309417716|
77309417946|2011-09-27T09:46:09.358+0000|213.55.114.33|Internet Explorer|yes|3|8796093022253|76||77309417945
77309417947|2011-09-27T17:21:19.903+0000|115.67.65.111|Safari|About Senegal, and Guinea-Bissau to the south; internally it almost completely surrounds The Gambia, namely on the .|116|2199023255593|103|77309417716|
77309417948|2011-09-27T18:48:21.046+0000|14.102.235.184|Firefox|About Lleyton Hewitt, ranking of 176. Hewit. About The Concert in Central Park, going t.|88|6597069766675|0|77309417716|
77309417949|2011-09-27T08:16:42.808+0000|168.96.181.69|Internet Explorer|cool|4|1099511627782|61|77309417716|
77309417950|2011-09-28T02:28:10.236+0000|190.95.56.222|Internet Explorer|About Frederick II, Holy Roman Emperor, . About Steven Spielberg, for Best Direct.|82|3298534883350|69||77309417945
77309417951|2011-09-27T05:16:23.565+0000|31.31.152.81|Firefox|fine|4|6597069766675|64||77309417945
77309417952|2011-09-28T09:42:54.472+0000|200.11.30.20|Firefox|ok|2|7696581394461|30||77309417950
77309417953|2011-09-27T05:17:41.292+0000|112.213.106.228|Internet Explorer|I see|5|8796093022253|16||77309417945
77309417954|2011-09-28T03:02:04.550+0000|84.108.248.52|Chrome|great|5|4398046511186|17||77309417950
77309417955|2011-09-28T07:58:50.341+0000|204.79.247.154|Internet Explorer|About Frederick II, Holy Roman Empero. About Mel Blanc, the Tasmanian Devi.|75|2199023255633|89||77309417950
77309417956|2011-09-26T22:37:06.483+0000|203.189.157.117|Chrome|ok|2|9895604650036|67|77309417716|
77309417957|2011-09-27T08:15:05.058+0000|203.143.12.35|Chrome|About My Band, the United Kingdom, #6 in the United States and #1 in Australia, New Ze.|87|9895604650036|100||77309417944
137438960109|2012-10-15T22:49:39.788+0000|87.243.118.14|Internet Explorer|About Ethiopia, However, that number was later reduced, and in January 2007, during the War in Somalia, Ethiopian forces were said to comprise about 300,000 troops. At the moment.|179|3298534883350|78|137438959862|
